Objednavaci_Cislo;Název;Značka;Nakupni_Cena_EUR_s_DPH;Aktualni_Nakupni_Cena_EUR_s_DPH;Platnost_do;Doporucena_EUR_s_DPH;Aktualni_Doporucena_EUR_s_DPH;SkladManufacturer;Manufacturer_Adress;Manufacturer_email;Manufacturer_tel;Manufacturer_web
25008097;Stagg K10-097, pouzdro pro klávesy;Stagg;22,29;22,29;30.04.2024;31,4;31,4;8;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25007231;Stagg PMK-U, držák postrojů pochodových bubnů;Stagg;6,09;6,09;;9,23;9,23;0;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25003715;Stagg ML279, stehenní opěrka pro pochodové bubny;Stagg;10,08;10,08;;15,28;15,28;1;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25003712;Stagg ML282, stehenní opěrka pro pochodové bubny;Stagg;24,3;24,3;;34,22;34,22;0;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25013517;Stagg DSH, držák paliček;Stagg;4,62;4,62;31.01.2026;6,97;6,97;200;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25012097;Stagg 4H-HP, šroub 30 mm, 10ks;Stagg;3,43;3,43;;5,2;5,2;4;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25012096;Stagg 4F-HP, šroub 26 mm, 10ks;Stagg;3,43;3,43;;5,2;5,2;2;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25012095;Stagg 4C-HP, šroub 42 mm, 10ks;Stagg;3,7;3,7;;5,6;5,6;12;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25012094;Stagg 1C-TT-HP, mušle pro tom, 3ks;Stagg;7,17;7,17;;10,87;10,87;4;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25012093;Stagg 1C-SR-HP, mušle pro snare, 3ks;Stagg;7,97;7,97;;12,08;12,08;1;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25012092;Stagg 1C-BS-HP, mušle pro basový buben, 3ks;Stagg;7,44;7,44;;11,27;11,27;4;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25012090;Stagg 4B-HP, šroub 50,8 mm, 10ks;Stagg;3,96;3,96;;6,01;6,01;0;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25012089;Stagg 4A-HP, šroub 65 mm, 10ks;Stagg;5,03;5,03;;7,62;7,62;2;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25012015;Stagg 3B-HP, držák obruče, 10ks;Stagg;13,81;13,81;;20,92;20,92;0;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25012013;Stagg 2C-HP, šroub pro basový buben, 115 mm, 10ks;Stagg;19,72;19,72;;27,77;27,77;2;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25012012;Stagg 4I-HP, šroub 118 mm, 10ks;Stagg;13,27;13,27;;20,11;20,11;2;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25012010;Stagg 4J-HP, šroub 35 mm, 10ks;Stagg;3,43;3,43;;5,2;5,2;5;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25012009;Stagg 4E-HP, šroub 58 mm, 10ks;Stagg;4,23;4,23;;6,41;6,41;0;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25010524;Stagg K-60, ladící klička na bubny;Stagg;1,49;1,49;31.01.2026;2,26;2,26;20;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25007362;Stagg SW212A, 12" strunění, 12 strun;Stagg;7,69;7,69;;11,65;11,65;1;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25007361;Stagg SW012A, 10" strunění, 12 strun;Stagg;7,42;7,42;;11,25;11,25;0;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25026433;Stagg KALI-PRO21E-ZE, elektroakustická kalimba, 21 tónů, zebra wood;Stagg;46,83;46,83;31.01.2026;63,28;63,28;20;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25003959;Stagg MF1620, tlumítko pro basový buben;Stagg;25,73;25,73;;36,24;36,24;0;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25003458;Stagg SB-32, upínací patka strunění k napínáku SM-30;Stagg;5,56;5,56;;8,42;8,42;0;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25003426;Stagg 18A, vnitřní tlumíntko na buben;Stagg;9,55;9,55;;14,47;14,47;0;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25003397;Stagg PB-2-HP, beater basového pedálu;Stagg;6,89;6,89;;10,44;10,44;5;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25003264;Stagg SW420A, 14" strunění, 20 strun;Stagg;8,49;8,49;;12,86;12,86;7;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25003263;Stagg SW442A, 14" strunění, 42 strun;Stagg;18,29;18,29;;25,76;25,76;0;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25003243;Stagg 7A-HP, držák hi-hat činelu;Stagg;9,28;9,28;;14,07;14,07;0;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25003239;Stagg MF1621, tlumítko blány kulaté;Stagg;10,28;10,28;;15,59;15,59;8;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25003098;Stagg FS3, nohy pro floor tom, 3ks;Stagg;46,5;46,5;;62,84;62,84;0;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25002914;Stagg SW312A, 13" strunění, 12 strun;Stagg;7,69;7,69;;11,65;11,65;0;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25001183;Stagg KT314-10, ráfek na tom, 14";Stagg;19,48;19,48;;27,43;27,43;0;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25001049;Stagg FS3A, nohy na floor tom, 3ks;Stagg;20,29;20,29;;28,58;28,58;0;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25001013;Stagg MF-70, tlumící pás na velký buben;Stagg;7,44;7,44;;11,27;11,27;0;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25000924;Stagg KS314-8, spodní ráfek pro snare, 14";Stagg;17,84;17,84;;27,03;27,03;0;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25000923;Stagg KS314-10, spodní ráfek pro snare, 14";Stagg;17,84;17,84;;27,03;27,03;1;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25000921;Stagg KT314-8, ráfek na tom i snare 14";Stagg;17,76;17,76;;25,01;25,01;0;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25000918;Stagg KT313-6, ráfek na tom, 13";Stagg;18,04;18,04;;25,41;25,41;0;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25000917;Stagg KT312-6, ráfek na tom, 12";Stagg;16,51;16,51;;25,01;25,01;0;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25000916;Stagg KT310-6, ráfek na tom, 10";Stagg;14,64;14,64;;22,18;22,18;0;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25000881;Stagg KZ122, obruč pro basový buben, 22";Stagg;43,82;43,82;;59,21;59,21;0;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25000877;Stagg KT316-8, ráfek na 16" tom;Stagg;20,05;20,05;;28,24;28,24;0;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25000843;Stagg FS3B, pouzdra pro nohy na floor tom, 3ks;Stagg;27,73;27,73;;39,06;39,06;0;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25000158;Stagg SW425B, 14" strunění, 25 strun;Stagg;11,94;11,94;;18,1;18,1;0;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25012542;Stagg SM5B, javorové paličky;Stagg;1,52;1,52;31.01.2026;2,27;2,27;20;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25012541;Stagg SM7AN, javorové paličky;Stagg;1,51;1,51;;2,25;2,25;20;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25012540;Stagg SM7A, javorové paličky;Stagg;1,52;1,52;31.01.2026;2,26;2,26;200;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25012539;Stagg SM5AN, javorové paličky;Stagg;1,54;1,54;;2,33;2,33;20;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25012538;Stagg SM5A, javorové paličky pro bicí;Stagg;1,48;1,48;31.01.2026;2,25;2,25;200;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
25013860;Stagg CPK-01, perkusní sada;Stagg;29,68;24,59;05.04.2026;41,83;32,8;200;European Music Distribution;Chaussée de Wavre 1110 - A4/B3, 1160 Brussels, Belgie;info@emdmusic.com;+32 2 745 09 70;www.emdmusic.com;
51930463;Prodlužovací kabel pro LED ball, 6 m, bílý;Eurolite;27,79;27,79;28.1.2024;37,04;37,04;20;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
92001453;Trubice 58W G13 1500x26mm T8 2700K Omnilux, bílá;Omnilux;8,45;4,29;31.12.2026;12,73;6,14;5;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
26211231;Dimavery ST-312, elektrická kytara, černá;Dimavery;98,02;98,02;;122,52;122,52;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
26034230;Dimavery SC-402, rovný činelový stojan;Dimavery;35,95;35,95;;46,09;46,09;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
26035150;Dimavery STT-50, stojan pro 2 tomy a 1 činel;Dimavery;56,7;56,7;;74,61;74,61;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
26040050;Dimavery DFM-500, pedál k basovému bubnu;Dimavery;55,48;55,48;;69,35;69,35;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
26040100;Dimavery DFM-300, pedál k basovému bubnu;Dimavery;36,81;36,81;31.10.2025;47,21;47,21;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
26040150;Dimavery DFM-1000, double pedál;Dimavery;118;118;31.10.2025;147,49;147,49;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
50506220;Rubberlight LED RL1-230V, žlutý, 9 m;Eurolite;27,86;27,86;31.10.2025;35,7;35,7;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
50506230;Rubberlight LED RL1-230V, zelený, 9 m;Eurolite;27,86;27,86;31.10.2025;35,7;35,7;2;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
50506240;Eurolite rubberlight LED RL1-230V, červený, 9 m;Eurolite;27,86;27,86;31.10.2025;35,7;35,7;1;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
50506250;Eurolite rubberlight LED RL1-230V, modrý, 9 m;Eurolite;27,86;27,86;31.10.2025;35,7;35,7;2;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
50506215;Eurolite rubberlight LED RL1-230V, bílý 6400K, 44 m;Eurolite;129,59;129,59;;166,14;166,14;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
50506225;Rubberlight LED RL1-230V, žlutý, 44 m;Eurolite;129,59;129,59;;166,14;166,14;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
50506245;Rubberlight LED RL1-230V, červený, 44 m;Eurolite;129,59;129,59;;166,14;166,14;1;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
50506255;Rubberlight LED RL1-230V, modrý, 44 m;Eurolite;129,59;129,59;;166,14;166,14;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
51116100;Eurolite AC-300;Eurolite;195,47;195,47;31.10.2025;250,62;250,62;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
50499920;EUROLITE LED Pixel Neon Flex 12V RGB 5m with IR Set;Eurolite;65,04;65,04;30.11.2025;83,4;83,4;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
26001650;Dimavery CDS bicí sada Coctail, přírodní;Dimavery;403,77;403,77;;511,1;511,1;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
26001800;Dimavery CDS bicí sada Cocktail, černá;Dimavery;418,36;418,36;31.10.2025;529,58;529,58;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
26001900;Dimavery JDS-305 dětská bicí sada, červená;Dimavery;304,27;304,27;31.12.2025;385,16;385,16;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
26001950;Dimavery JDS-305 dětská bicí sada, modrá;Dimavery;266,25;266,25;;328,71;328,71;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
26002000;Dimavery JDS-203 dětská bicí sada, červená;Dimavery;180,09;180,09;31.12.2025;230,9;230,9;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
26015213;Dimavery SD-200, bubínek rytmický pochodový;Dimavery;88,57;88,57;31.05.2024;110,71;110,71;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
26020700;Dimavery DBR-520, činel ride 20";Dimavery;134,32;71,92;31.12.2026;163,79;89,9;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
26021000;Dimavery DBS-208, činel 8" Splash;Dimavery;16;16;;21,62;21,62;2;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
26031100;Dimavery DT-80, stolička k bicím;Dimavery;63,15;63,15;31.10.2025;80,94;80,94;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
26031110;Dimavery DT-70 stolička k bicím;Dimavery;44,21;44,21;;56,7;56,7;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
26031130;Dimavery DT-40 stolička k bicím;Dimavery;29,66;29,66;;38,03;38,03;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
26031300;Dimavery DT-20 stolička k bicím, pro děti;Dimavery;25,39;25,39;31.10.2025;34,06;34,06;2;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
26032100;Dimavery SDS-502, stojan pro malý buben;Dimavery;54,09;54,09;;69,35;69,35;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
26034180;Dimavery SC-412 činelový stojan;Dimavery;40,33;40,33;;51,7;51,7;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
92004610;Omnilux T16 230V/9W E-14;Omnilux;0,75;0,75;;1,12;1,12;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
9210360U;Omnilux R80 230V/60W E-27, červená;Omnilux;2,9;2,9;;4,32;4,32;10;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
9210400U;Omnilux R80 230V/60W E-27, žlutá;Omnilux;2,9;2,9;;4,32;4,32;2;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
9210410U;Omnilux R80 230V/60W E-27, zelená;Omnilux;2,9;2,9;;4,32;4,32;9;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
9210420U;Omnilux R80 230V/60W E-27, modrá;Omnilux;2,9;2,9;;4,32;4,32;8;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
9210430U;Omnilux R80 230V/60W E-27, oranžová;Omnilux;2,9;2,9;;4,32;4,32;1;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
9210440U;Omnilux R80 230V/60W E-27, fialová;Omnilux;2,9;2,9;;4,32;4,32;2;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
9400101A;Foliová role 101, žlutá, 50x60 cm;Eurolite;5,24;5,24;;7,18;7,18;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
94001030;Foliová role 103, okrová, 50x60 cm;Eurolite;5,24;5,24;;7,18;7,18;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
94001050;Foliová role 105, oranžová, 50x60 cm;Eurolite;5,24;5,24;;7,18;7,18;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
94001060;Foliová role 106, základní červená, 50x60 cm;Eurolite;5,24;5,24;;7,18;7,18;2;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
94001110;Foliová role 111, tmavě růžová, 50x60 cm;Eurolite;5,24;5,24;;7,18;7,18;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
94001130;Foliová role 113, červená, 50x60 cm;Eurolite;5,24;5,24;;7,18;7,18;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
9400116A;Foliová role 116, středně modro-zelená, 50x60 cm;Eurolite;4,36;4,36;;5,98;5,98;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
9400119A;Foliová role 119, tmavě modrá, 50x60 cm;Eurolite;5,24;5,24;;7,18;7,18;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
9400124A;Foliová role 124,  tmavě zelená, 50x60 cm;Eurolite;5,24;5,24;;7,18;7,18;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
9400126A;Eurolite barevná folie č.126 - fialová, 61x50cm;Eurolite;5,24;5,24;;7,18;7,18;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
9400128A;Foliová role 128, světle růžová, 50x60 cm;Eurolite;5,24;5,24;;7,18;7,18;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
9400129A;Foliová role 129, bílá-mléčná, 61x50 cm;Eurolite;5,24;5,24;;7,18;7,18;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
9400132A;Foliová role 132, středně modrá, 50x60 cm;Eurolite;5,24;5,24;;7,18;7,18;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
9400139A;Foliová role 139, základní zelená, 50x60 cm;Eurolite;5,24;5,24;;7,18;7,18;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
9400164A;Foliová role 164, ohnivě rudá, 50x60 cm;Eurolite;5,24;5,24;;7,18;7,18;0;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
94011580;Foliová role 158, tmavě oranžová, 120x700 cm;Eurolite;82,62;82,62;;103,27;103,27;1;Steinigke Showtechnic GmbH;Andreas-Bauer-Str. 5, Waldbüttelbrunn D-97297, Německo;info@steinigke.de;+499314061600;www.steinigke.de;
SA129596;AV:link SBB3 univerzální držáky pro soundbar;AV:link;12,57;12,57;;15,9;15,9;1;HDT impex s.r.o.;Botanická 283/3, 362 63 Dalovice, Česká republika;info@hdt.cz;+420353222267;www.hdt.cz;
